L,mc_iter,mode_index,eigenvalue_magnitude,eigenvalue_real,eigenvalue_imag,mode_type,spatial_dim,num_timesteps,N_cols,num_modes,max_rank,signal_eigenvalue_magnitude,frequency_separation,snr_db,top_amplitude,noise_mode,random_seed
42,13,6,0.8512146169419424,0.7036217336535372,0.479043609732985,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42209
42,14,3,0.9742942436701502,0.333880590650946,0.9152994179149058,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42210
42,14,4,0.8657765293872335,-0.812066169670777,-0.30019582760930585,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42210
42,14,5,0.880892066042033,-0.6063945650201399,0.6389494999840258,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42210
42,14,6,0.9290694833022899,-0.920865697231252,0.1231928263592644,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42210
42,15,3,0.962382122917141,0.702651288312482,-0.6576173032572304,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42211
42,15,4,0.8672354376499839,-0.8475815561868112,-0.1835832506736455,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42211
42,15,5,0.7473447366650314,-0.740528484977882,0.10070609890809967,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42211
42,15,6,0.9656449796755444,0.3852928674657168,0.8854488314141186,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42211
42,16,3,0.9238819633318966,-0.9095379908618596,0.1621682007946445,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42212
42,16,4,0.45584056440684523,0.29826981457455876,-0.3447110933410898,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42212
42,16,5,0.9498085467563087,0.2740846308414994,0.9094030408063358,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42212
42,16,6,0.9841510492661713,0.7363530808833643,0.6529451952846298,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42212
42,17,3,0.9134746584169945,0.5887622237283353,-0.6984232208915383,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42213
42,17,4,0.9861800363605336,-0.5669700522929872,-0.806905213714071,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42213
42,17,5,0.8712257645798807,-0.3115546081599131,0.8136141954281038,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42213
42,17,6,0.8972505405873794,-0.7369957569623523,0.5117575468948492,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42213
42,18,3,0.8249546399733707,-0.8167874325572386,0.11579485321096168,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42214
42,18,4,0.9789274356956403,-0.9004565675344399,0.38402720521043404,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42214
42,18,5,0.9550024784554133,0.8411196946911338,-0.45226915996857003,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42214
42,18,6,0.9835948895072647,0.7870795755771439,-0.5898852840799735,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42214
42,19,3,0.9802512224507236,-0.7213814461661978,0.6637026956727711,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42215
42,19,4,0.8229573818971005,-0.5358242223380513,-0.6246208891597789,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42215
42,19,5,0.7631266996557419,-0.010793220683148244,-0.7630503693169604,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42215
42,19,6,0.8987142060954125,0.8886192883783075,-0.13432417712287684,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42215
42,20,3,0.9308020036781254,-0.7588249975480085,-0.5390519391927625,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42216
42,20,4,0.8804738122656134,-0.8731556422230736,0.11328441437176835,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42216
42,20,5,0.4820048989837992,0.4689813337969527,0.11128895360463098,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42216
42,20,6,0.9888498648464449,-0.06127974995377558,0.9869492628562194,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42216
42,21,3,0.8487015044964655,-0.61295478879989,-0.5870099408202951,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42217
42,21,4,0.8988038695542364,0.3429286201788036,-0.8308118664221946,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42217
42,21,5,0.9529179124889106,0.9241973735072478,-0.23218906680661688,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42217
42,21,6,0.9739976209444913,0.9098042055871499,-0.34774656447111635,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42217
42,22,3,0.8914522726752311,-0.3238081761867909,0.8305633145597142,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42218
42,22,4,0.967287022147172,-0.9127217921089876,-0.32028598692996507,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42218
42,22,5,0.9777563156788093,-0.6576039260567461,-0.7235775627288018,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42218
42,22,6,0.9771355552002794,0.8912252527094772,-0.40063879264180935,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42218
42,23,3,0.986717295030302,-0.7558016866447386,-0.634330222184695,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42219
42,23,4,0.8031893317543812,-0.7904248522306065,0.14262417614231213,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42219
42,23,5,0.9781256118157419,0.9637844474289315,0.16688094973372028,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42219
42,23,6,0.9669973178213056,0.14923595030286352,0.9554121852953312,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42219
42,24,3,0.9192330452006748,-0.6032680102043785,-0.6935827991328474,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42220
42,24,4,0.9532985202173583,0.8134015214462119,-0.4971478990779228,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42220
42,24,5,0.7337558760903118,0.34477576227142076,-0.6477093170915651,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42220
42,24,6,0.9776113881886009,-0.14601373991604963,-0.9666457541787331,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42220
42,25,3,0.9839815996450593,-0.3672283788032525,0.9128872363230766,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42221
42,25,4,0.9168238400474976,-0.903079648157683,-0.15815531215496698,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42221
42,25,5,0.9638474589276783,-0.33854748522510925,-0.9024342216079225,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42221
42,25,6,0.9608830644245492,-0.02033269921721792,-0.9606679160045132,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42221
42,26,0,0.9742853062872047,0.8066572013046525,-0.5463844961476283,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42222
42,26,4,0.7857585608603163,-0.34891794389243785,0.7040403286709853,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42222
42,26,5,0.9612973453312276,-0.0655307112233246,0.9590611617761562,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42222
42,26,6,0.977108915446323,0.6485461085391225,0.7308418281293497,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42222
42,27,3,0.9452605746799746,0.8657990749112935,-0.3793540772511407,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42223
42,27,4,0.7927096181713426,-0.7915198450942834,-0.043415130579986215,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42223
42,27,5,0.9109170921056777,-0.14935068154536682,-0.8985901861316972,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42223
42,27,6,0.9536419760921829,-0.5263782185998042,-0.7952100285765393,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42223
42,28,3,0.8761533689301101,-0.21573140093469206,-0.8491788318948705,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42224
42,28,4,0.9686900456499533,0.9618409763383222,0.1149884375833135,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42224
42,28,5,0.9306829750359928,-0.7452963457145259,0.5574084293284596,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42224
42,28,6,0.9727351627065745,-0.4699895807258139,0.8516592574351315,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42224
42,29,3,0.9175729511662526,-0.30388463677983274,0.8657911112047381,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42225
42,29,4,0.9599026560448748,-0.9592918974400279,-0.03423688928504158,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42225
42,29,5,0.9874699948290103,0.4693087933225537,-0.8688188805486067,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42225
42,29,6,0.8575280323157424,0.6148560144463853,-0.5977511252238807,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42225
42,30,3,0.9916003265741202,-0.932817694065943,-0.3363366725461241,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42226
42,30,4,0.9134079548921105,-0.18054624136597147,-0.8953865906907519,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42226
42,30,5,0.9744848786327989,0.5485118143101086,-0.8054536412768978,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42226
42,30,6,0.9678517804133953,0.48554997600505806,0.8372444622993136,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42226
42,31,3,0.8641491676386401,0.8096474912556109,-0.3020343090346693,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42227
42,31,4,0.9442675900647836,-0.7370352637240575,-0.590271379683924,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42227
42,31,5,0.9654811862686182,-0.6391257908084842,0.7236519498779008,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42227
42,31,6,0.8148091591975111,-0.23431677530690265,0.7803906808271928,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42227
42,32,3,0.9310009308273081,-0.7722230856464891,0.5200329212616535,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42228
42,32,4,0.9636625279942754,0.943746025971321,-0.19490743013968562,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42228
42,32,5,0.9189721225080392,-0.6666698971797458,-0.6325037629463384,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42228
42,32,6,0.9682341314560503,-0.49397406256219484,-0.8327466354373658,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42228
42,33,3,0.9687539835520763,-0.5968740302974274,-0.7630371371070495,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42229
42,33,4,0.9613125548917466,0.7083191638074248,-0.6499275270179345,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42229
42,33,5,0.7630542789668662,-0.29771438789655874,0.7025795157055331,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42229
42,33,6,0.9788646344550797,0.47188700226625707,0.8576121674037993,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42229
42,34,0,0.9462605341837838,-0.8817230407958735,0.3434726741437494,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42230
42,34,1,0.6995082354790716,0.508971154260033,-0.47985428583503764,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42230
42,34,5,0.9046787238313031,0.5287960892677246,0.7340424301960996,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42230
42,34,6,0.9283340449557219,0.6047248112973111,0.7043521857886749,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42230
42,35,3,0.9839560072960979,0.4017719801560308,-0.8981919061400968,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42231
42,35,4,0.927694339830917,-0.6922464789380716,0.617585298199498,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42231
42,35,5,0.8971571551515927,0.8963040397302017,0.03911559028085611,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42231
42,35,6,0.9797670709818074,-0.08931383810572081,0.9756877326804386,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42231
42,36,3,0.9716451387738915,0.045059288767382764,-0.9705997816807463,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42232
42,36,4,0.8481340649889882,0.6722370505546442,-0.5171351274631595,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42232
42,36,5,0.9564356095078353,-0.34250268518025534,0.8930067109372356,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42232
42,36,6,0.9719747761063564,0.5562297811915168,0.7970843091559632,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42232
42,37,3,0.8845472370749876,0.3510322386486408,0.8119114373170992,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42233
42,37,4,0.9196056292829671,-0.6567245863708894,-0.6437292373854913,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42233
42,37,5,0.9751877630875461,0.15297921543919568,-0.9631139771176099,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42233
42,37,6,0.9793350999037584,0.9089393262294583,-0.3645909202613844,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42233
42,38,3,0.9728363385413868,-0.5564960228724601,-0.7979490698746042,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42234
42,38,4,0.90385701494939,-0.8484640371678241,0.311554619779741,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42234
42,38,5,0.9306935297493548,0.7260502813065912,-0.5822726469034356,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42234
42,38,6,0.9632801221404332,0.9360301320055845,0.22749985865599134,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42234
42,39,3,0.9833754153883993,-0.9807355260148886,-0.07200719132563696,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42235
42,39,4,0.9798725072160845,0.6403474543049074,0.7416908170950751,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42235
42,39,5,0.198590202170006,-0.18170934396910432,0.08012354655306758,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42235
42,39,6,0.9200248153631632,-0.43493343240947585,0.8107271860845264,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42235
42,40,3,0.9726256232109803,-0.7816152073976298,-0.5788594565965974,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42236
42,40,4,0.9765408205856105,-0.817049961890677,0.5348470192909941,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42236
42,40,5,0.8771561658419599,-0.2286870913807014,0.846820614717428,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42236
42,40,6,0.929957128640492,0.2600674963291081,0.8928522601541522,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42236
42,41,3,0.9647115960819453,0.10191761761931419,-0.9593129118456489,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42237
42,41,4,0.9810437938680925,-0.833335885779858,-0.5176854517548274,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42237
42,41,5,0.951101460005876,-0.38168055459637346,0.8711566687274533,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42237
42,41,6,0.9904397948351649,-0.8643201309349176,0.48365452386364616,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42237
42,42,3,0.9726769494110674,-0.7665903046304153,-0.5986983821276514,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42238
42,42,4,0.48568589476063845,0.3483484939144441,-0.3384436661498933,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42238
42,42,5,0.8710942133503156,-0.2877762619432029,0.8221860808809658,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42238
42,42,6,0.9220427846434307,-0.22834832098524283,0.8933196186227147,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42238
42,43,3,0.8921909531554792,-0.6600701206043819,-0.600260054291304,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42239
42,43,4,0.9265667304395361,0.25848692645916443,-0.8897811049955526,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42239
42,43,5,0.9682387246202102,-0.2834962547838801,0.9258056498950981,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42239
42,43,6,0.8950595690846629,0.6815911621782438,0.5801423272357685,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42239
42,44,3,0.9432601397455863,-0.11506120311259076,0.9362161132832238,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42240
42,44,4,0.9823303172727508,0.533958701832457,-0.8245368135932927,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42240
42,44,5,0.9786546734666948,0.7388930910547489,-0.6417179831435001,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42240
42,44,6,0.9773569076608316,0.8659170938928066,0.4532263357932546,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42240
42,45,3,0.9651405622616706,-0.9637103143808066,0.05252366018110647,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42241
42,45,4,0.9589661647696596,-0.1813215471892758,-0.9416679891012103,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42241
42,45,5,0.952327544630948,0.2214933953603118,-0.9262118699706731,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42241
42,45,6,0.9668446716505573,0.3263651041097863,-0.9100958399632878,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42241
42,46,3,0.9703407246512489,-0.87525578260086,0.41891340028753793,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42242
42,46,4,0.9589321568166519,-0.4503683650976258,0.8465927102782823,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42242
42,46,5,0.5326867575023053,0.37306129017292194,-0.38023736717060674,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42242
42,46,6,0.9537996795875354,0.7480180563672622,-0.5917793644001358,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42242
42,47,0,0.9423011356435629,-0.3664924965203379,-0.8681098318930838,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42243
42,47,4,0.9819044781024795,0.41326947698602284,-0.8906990195960708,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42243
42,47,5,0.9346050723734208,0.762300657370863,-0.540725761433721,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42243
42,47,6,0.8744726524181983,0.8183337614554359,0.3082730521623918,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42243
42,48,3,0.9210687402164169,0.8009768679609249,-0.45475672748774626,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42244
42,48,4,0.8721240305143594,-0.5866346572237768,-0.6453372014261637,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42244
42,48,5,0.9673673088014114,-0.9646978278232063,0.07181651015520263,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42244
42,48,6,0.8289581691989532,-0.2104388774265401,0.8018024227633251,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42244
42,49,3,0.8982034516943506,-0.21662534667168382,-0.8716896809157594,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42245
42,49,4,0.8514590117247479,0.3628041749693723,-0.7702957738895349,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42245
42,49,5,0.9720869862333719,-0.32090559964504833,0.9175907066447064,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42245
42,49,6,0.9801082984747068,0.36648783412325225,0.9090098702316892,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42245
42,50,3,0.9766852628002556,-0.5562661588432067,0.8027964020204803,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42246
42,50,4,0.9706650535202265,-0.5155411709522161,-0.8224402392749531,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42246
42,50,5,0.9670652231068292,0.4931323507104044,-0.8318867894284004,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42246
42,50,6,0.9880871605046451,-0.022101320542693384,-0.9878399507938527,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42246
42,51,3,0.9568891091581081,0.1315011055503561,0.9478102270309345,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42247
42,51,4,0.9697292287663499,-0.26830035527550683,-0.9318742922104979,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42247
42,51,5,0.9371056851788684,-0.7011231604613799,-0.6217663379913733,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42247
42,51,6,0.9833039752953736,0.7875415903561652,-0.5887826010430054,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42247
42,52,3,0.9620227322561157,-0.8667755539541137,0.4173582111868191,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42248
42,52,4,0.8731888741756751,0.24183816291157273,0.8390310560067121,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42248
42,52,5,0.9785808266908435,-0.06822932927853514,-0.9761993612951896,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42248
42,52,6,0.9814779892529052,0.44017268226530165,-0.8772383103668557,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42248
42,53,3,0.9255183142508886,0.9246924400765935,0.03909016857219106,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42249
42,53,4,0.9682075703864903,-0.38374364359036484,-0.8889132215001089,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42249
42,53,5,0.8211758410075972,-0.6695803422596683,-0.4753860821626565,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42249
42,53,6,0.9592061371606869,0.0895675085790114,0.9550152223779867,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42249
42,54,3,0.9839443813079496,-0.8096633887230619,-0.5590990453121627,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42250
42,54,4,0.9731858597372431,-0.6005171699563048,-0.765813192743627,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42250
42,54,5,0.9449832695498225,0.4690554475603324,-0.8203538058929505,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42250
42,54,6,0.9539378569344205,0.9496315067218005,-0.090539694796911,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42250
42,55,3,0.9868951875877694,0.6824147298184483,-0.7129321481113843,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42251
42,55,4,0.911928900918117,-0.6725228633353572,-0.6158955419719623,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42251
42,55,5,0.9172896373908477,-0.7869856623263888,-0.47124711792999635,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42251
42,55,6,0.9390194302675924,-0.833137348098332,0.433173925373807,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42251
42,56,0,0.9470770423497676,-0.6583457830455585,-0.6808346011272591,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42252
42,56,1,0.8046249274980349,-0.4040708208412833,-0.6958074774647578,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42252
42,56,5,0.9136192744178421,0.7742307110328618,-0.4850432812454305,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42252
42,56,6,0.9764095102760074,0.8817771473649754,0.4193382812745808,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42252
42,57,3,0.5455128124963247,-0.38000820837696103,-0.3913795985533513,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42253
42,57,4,0.9586794695493756,-0.2888824362381309,-0.9141188453196851,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42253
42,57,5,0.9348365984336051,0.9217859893751709,-0.1556600641222757,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42253
42,57,6,0.9700004863580415,0.6667900093801484,-0.7044799691443742,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42253
42,58,3,0.9563090394878822,-0.8182496104487995,-0.4949692455159447,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42254
42,58,4,0.9664302295573932,-0.02222277306288429,-0.9661746927754583,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42254
42,58,5,0.9573217654448618,0.9354107271352496,-0.203646100268997,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42254
42,58,6,0.8171080648974848,0.7748161022313669,0.25947176617794904,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42254
42,59,3,0.9783883272991477,-0.4648328888605328,-0.8609146905639349,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42255
42,59,4,0.6096418529958335,0.4802702551620082,-0.3755045551398985,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42255
42,59,5,0.9741934319481631,-0.8185512398050988,0.5282297896412845,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42255
42,59,6,0.9509949398340558,-0.5810970808531725,0.7528064546840051,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42255
42,60,3,0.896337149264576,-0.7447125432537193,-0.4988221256844208,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42256
42,60,4,0.9547010239294804,-0.9542898795806478,-0.028015546076260098,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42256
42,60,5,0.526932567800408,-0.5102779730965524,0.13143181190718473,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42256
42,60,6,0.9682487963863072,0.9672684809759051,-0.04355935506981066,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42256
42,61,3,0.9609108592894046,-0.7255580042722595,0.6300121125317812,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42257
42,61,4,0.9520017414463258,-0.9503090417221822,0.05674540455318657,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42257
42,61,5,0.9580624756823246,-0.8427577833046241,-0.4556786433332389,spurious,45,240,198,3,7,0.99,0.02,40.0,1.0,gaussian,42257
