trial_id,component_id,is_true,exact_mode_norm,ssl_clean,ssl_perturbed,esl,rsln_clean,rsln_perturbed,reln,snr_db,noise_model
3,4,0,0.997154354,0.99714089,0.997142109,0.029194334,0.999986497,0.99998772,0.029277648,10,gaussian
3,5,0,0.994430466,0.994392141,0.994399452,0.020352272,0.99996146,0.999968813,0.02046626,10,gaussian
3,6,0,0.988269701,0.988216924,0.988226886,0.687951111,0.999946597,0.999956677,0.696116768,10,gaussian
3,7,0,0.99027457,0.990122179,0.990091295,0.237064055,0.999846113,0.999814925,0.239392248,10,gaussian
3,8,0,0.994948343,0.994735835,0.994736821,0.044084798,0.999786413,0.999787404,0.04430863,10,gaussian
3,9,1,0.960695135,0.012162634,0.000517593,0.000420514,0.012660243,0.000538769,0.000437719,10,gaussian
3,10,1,0.960288498,0.014453723,0.000733272,0.000597735,0.015051439,0.000763596,0.000622453,10,gaussian
3,11,1,0.960303825,0.015492981,0.000808078,0.000645714,0.016133415,0.000841482,0.000672406,10,gaussian
3,12,1,0.960771827,0.016486023,0.000822901,0.000582217,0.017159145,0.0008565,0.000605989,10,gaussian
3,13,1,0.960223995,0.01062664,0.000752896,0.000433911,0.011066835,0.000784084,0.000451885,10,gaussian
3,14,0,0.998555374,0.997493939,0.997662113,0.030341597,0.99893703,0.999105447,0.030385493,10,gaussian
4,0,0,0.994859687,0.994843317,0.994843068,0.065163452,0.999983545,0.999983295,0.065500143,10,gaussian
4,1,0,0.993601156,0.993577194,0.993574615,0.11812853,0.999975884,0.999973289,0.118889284,10,gaussian
4,2,0,0.998031308,0.998008079,0.998008788,0.013447659,0.999976725,0.999977435,0.013474186,10,gaussian
4,3,0,0.995530408,0.995491462,0.995493291,0.045231664,0.999960879,0.999962716,0.045434739,10,gaussian
4,4,0,0.994575652,0.994516814,0.994518604,0.032843573,0.999940842,0.999942641,0.033022699,10,gaussian
4,5,0,0.987997737,0.987974727,0.987976371,0.333322774,0.999976711,0.999978375,0.337372001,10,gaussian
4,6,0,0.984064669,0.984053918,0.984052116,0.590514126,0.999989075,0.999987244,0.600076544,10,gaussian
4,7,0,0.9993214,0.999303091,0.999298762,0.020721172,0.999981679,0.999977346,0.020735243,10,gaussian
4,8,0,0.996966724,0.996910444,0.996905095,0.024591743,0.999943549,0.999938184,0.024666563,10,gaussian
4,9,0,0.997469318,0.997328857,0.997320651,0.029539874,0.999859183,0.999850956,0.02961482,10,gaussian
4,10,1,0.960369497,0.011574426,0.000497359,0.000469153,0.012052055,0.000517883,0.000488513,10,gaussian
4,11,1,0.960818914,0.012481267,0.000535069,0.000477179,0.012990238,0.000556889,0.000496638,10,gaussian
4,12,1,0.960628275,0.01647974,0.000695828,0.000641983,0.017155169,0.000724347,0.000668295,10,gaussian
4,13,1,0.961354245,0.016167389,0.000697719,0.000643641,0.016817307,0.000725767,0.000669515,10,gaussian
4,14,1,0.96104827,0.01992481,0.000758522,0.000709904,0.020732372,0.000789265,0.000738676,10,gaussian
5,0,0,0.993161524,0.993110307,0.993109379,0.086850455,0.99994843,0.999947496,0.087448469,10,gaussian
5,1,0,0.994343942,0.994329432,0.994329352,0.038505032,0.999985408,0.999985328,0.038724058,10,gaussian
5,2,0,0.993901559,0.993878147,0.993876621,0.084781791,0.999976445,0.999974909,0.085302,10,gaussian
5,3,0,0.994946187,0.99491956,0.994920286,0.039444708,0.999973238,0.999973967,0.039645066,10,gaussian
5,4,0,0.996567576,0.996530591,0.996530474,0.028371484,0.999962888,0.99996277,0.028469202,10,gaussian
5,5,0,0.993697928,0.993671728,0.993672131,0.081343431,0.999973634,0.999974039,0.081859315,10,gaussian
5,6,0,0.985943049,0.985929092,0.985929404,0.922265743,0.999985844,0.999986161,0.935414824,10,gaussian
5,7,0,0.995962042,0.99570823,0.995700635,0.053458976,0.999745159,0.999737533,0.053675716,10,gaussian
5,8,0,0.991927622,0.991803692,0.991804078,0.05676927,0.999875062,0.99987545,0.057231263,10,gaussian
5,9,0,0.997166702,0.996905281,0.996933474,0.031229675,0.999737836,0.999766109,0.03131841,10,gaussian
5,10,1,0.961746351,0.011054141,0.000495406,0.00042048,0.011493822,0.000515111,0.000437205,10,gaussian
5,11,1,0.96161003,0.010325407,0.000506964,0.000412503,0.010737624,0.000527203,0.000428971,10,gaussian
5,12,1,0.961131013,0.015166024,0.000688894,0.000586243,0.015779351,0.000716754,0.000609952,10,gaussian
5,13,1,0.961346852,0.015973429,0.000752636,0.000623591,0.016615677,0.000782897,0.000648664,10,gaussian
5,14,1,0.961280971,0.015423394,0.000712939,0.000587416,0.016044626,0.000741655,0.000611076,10,gaussian
6,0,0,0.995025984,0.994977771,0.994971867,0.023909996,0.999951546,0.999945613,0.024029519,10,gaussian
6,1,0,0.997918557,0.997903717,0.997905456,0.032640212,0.999985129,0.999986872,0.032708292,10,gaussian
6,2,0,0.993140164,0.993050462,0.993058535,0.076739463,0.999909678,0.999917808,0.077269519,10,gaussian
6,3,1,0.961165497,0.013493226,0.000523002,0.000466937,0.0140384,0.000544133,0.000485803,10,gaussian
6,4,1,0.960654267,0.016263145,0.000745739,0.000668642,0.016929238,0.000776283,0.000696027,10,gaussian
6,5,1,0.961197546,0.017104971,0.000793145,0.000692351,0.017795479,0.000825164,0.000720301,10,gaussian
6,6,1,0.96063405,0.012274954,0.000553635,0.000479906,0.012777971,0.000576322,0.000499573,10,gaussian
6,7,1,0.961059775,0.017161787,0.000751208,0.000643746,0.017857148,0.000781646,0.000669829,10,gaussian
6,8,0,0.999384254,0.998868608,0.998857757,0.066387512,0.999484036,0.999473179,0.066428415,10,gaussian
6,9,0,0.996507339,0.996467448,0.996469623,0.026336054,0.999959969,0.999962152,0.026428359,10,gaussian
6,10,0,0.993614324,0.993595424,0.993599201,0.812149709,0.999980979,0.99998478,0.817369164,10,gaussian
6,11,0,0.996706712,0.996667804,0.996667731,0.053094786,0.999960964,0.99996089,0.053270221,10,gaussian
6,12,0,0.990964101,0.990940779,0.99094129,0.126973577,0.999976466,0.999976981,0.128131359,10,gaussian
