snr_db,freq_sep,eig_mag,eig_mag_spread,rho_mode,delays_over_timesteps,num_delays,temporal_dim,spatial_dim,num_modes,top_amplitude,max_rank,artificial_damping,n_iter,dt,noise_mode,base_random_seed,random_seed,method,abs_diff_mean,abs_diff_std,bias_frac_over,bias_frac_under,bias_skewness,order_hit_prob,mean_time_sec,precision,recall,f1,accuracy,tp,fp,fn,tn,max_pa_clean_mean,max_pa_clean_std,sine_max_pa_clean_mean,sine_max_pa_clean_std,mean_pa_clean_mean,mean_pa_clean_std,max_pa_practical_mean,max_pa_practical_std,sine_max_pa_practical_mean,sine_max_pa_practical_std,mean_pa_practical_mean,mean_pa_practical_std,job_id
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,gaussian,196,144196,STC,3.378,3.5416261801607467,0.554,0.308,0.8233189336064406,0.138,1.2737553730010986,0.3023939521209576,0.72,0.4259094942324756,0.7412,720.0,1661.0,280.0,4839.0,0.8253451016742367,0.1074602616575379,0.7302228804749704,0.0602068961291537,0.4308342379657642,0.0538452555099262,0.2091036731975546,0.1628949833112404,0.2014155058639098,0.1212956457553915,0.1046414788955835,0.0814455665825304,144
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,2,1.0,15,1.0,500,1.0,hetero,196,146196,STC,1.614,2.028054239905827,0.328,0.51,2.124292628998188,0.162,1.2864883208274842,0.518118735543562,0.672,0.5851110143665651,0.8729333333333333,672.0,625.0,328.0,5875.0,1.084017831417584,0.3018433299949294,0.8430759218263248,0.1199843703495524,0.5556808261488151,0.1510466043369994,0.7436357734223722,0.5048795603534614,0.5845613393279204,0.3001438515459781,0.3719043488643399,0.2524479590618773,146
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,bi_gaussian,196,148196,AIC,1.972,0.1649727250184102,0.0,1.0,5.72215801063269,0.0,1.2954123678207397,,,,,,,,,1.5659213127888605,0.0060135673842533,0.9999700751565358,0.0001391287856212,0.7186422423460552,0.0179543260857572,1.539750938636634,0.0473830371161149,0.9984114976427146,0.0088194653233025,0.5304558370050643,0.0166270516782061,148
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,gaussian,196,147196,AIC,1.946,0.2260176984220483,0.0,1.0,3.94659359080078,0.0,1.2272029814720151,,,,,,,,,1.5656399480925818,0.0076074426325856,0.999957833743932,0.0001943678571852,0.7204170958839465,0.0188083151113774,1.537849386157839,0.0567147059544964,0.997883969248626,0.0133603425666231,0.5303633799954738,0.0191218951663997,147
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,hetero,196,149196,AIC,1.99,0.0994987437106619,0.0,1.0,9.849370589540278,0.0,1.0610123572349548,,,,,,,,,1.5649529197114662,0.0070212792926869,0.999958333207698,0.0001818626442367,0.7167965530573897,0.0220617001723805,1.5240683008508062,0.0496446648577523,0.9976883549589164,0.0073138823634288,0.5283576800455386,0.0187437831756837,149
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,bi_gaussian,196,148196,BIC,2.0,0.0,0.0,1.0,,0.0,1.2954123678207397,,,,,,,,,1.5659213127888605,0.0060135673842533,0.9999700751565358,0.0001391287856212,0.7186422423460552,0.0179543260857572,1.539750938636634,0.0473830371161149,0.9984114976427146,0.0088194653233025,0.5304558370050643,0.0166270516782061,148
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,gaussian,196,147196,BIC,2.0,0.0,0.0,1.0,,0.0,1.2272029814720151,,,,,,,,,1.5656399480925818,0.0076074426325856,0.999957833743932,0.0001943678571852,0.7204170958839465,0.0188083151113774,1.537849386157839,0.0567147059544964,0.997883969248626,0.0133603425666231,0.5303633799954738,0.0191218951663997,147
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,hetero,196,149196,BIC,2.0,0.0,0.0,1.0,,0.0,1.0610123572349548,,,,,,,,,1.5649529197114662,0.0070212792926869,0.999958333207698,0.0001818626442367,0.7167965530573897,0.0220617001723805,1.5240683008508062,0.0496446648577523,0.9976883549589164,0.0073138823634288,0.5283576800455386,0.0187437831756837,149
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,bi_gaussian,196,148196,ESL-Norm,4.312,3.691430075187664,0.63,0.28,0.3305999707191916,0.09,1.2954123678207397,0.3417528910529519,0.7486666666666667,0.4692854157960718,0.6613333333333333,1123.0,2163.0,377.0,3837.0,1.5659213127888605,0.0060135673842533,0.9999700751565358,0.0001391287856212,0.7186422423460552,0.0179543260857572,1.539750938636634,0.0473830371161149,0.9984114976427146,0.0088194653233025,0.5304558370050643,0.0166270516782061,148
10.0,0.0005,0.98,0.0,random,0.32,64,200,45,3,1.0,15,1.0,500,1.0,gaussian,196,147196,ESL-Norm,4.38,3.6828793083673,0.644,0.264,0.2974631236217976,0.092,1.2272029814720151,0.3371325734853029,0.7493333333333333,0.4650393049234588,0.6552,1124.0,2210.0,376.0,3790.0,1.5656399480925818,0.0076074426325856,0.999957833743932,0.0001943678571852,0.7204170958839465,0.0188083151113774,1.537849386157839,0.0567147059544964,0.997883969248626,0.0133603425666231,0.5303633799954738,0.0191218951663997,147
